id,name,actors,directors,introduction,imgPath,status,playCount,doubanLink,doubanId,yearId,languageId,regionId,categoryId,createdAt,updatedAt
109,惩罚者2：战争特区,雷·史蒂文森  多米尼克·威斯特,Lexi Alexander,本想归隐田园，与家人共度天伦的FBI探员弗兰克·卡斯特（雷·史蒂文森饰），无奈的在黑帮杀掉妻儿之后走向了黑暗复仇的不归路,20130507010202.jpg,完结,543,NULL,NULL,1,1,1,1,1569943564,1569943564
110,朝鲜男人在韩国,郑俊浩 Ji-hye_Oh 孔行真,Ahn_Jin-woo,CHOIBaek-doo是朝鲜海军第十三部队的将教，而LIMDong-hae则是队中的兵士。两人在一晚均喝得昏醉，并且在海岸上踱步，不久他们被海浪卷走。二人随着海岸飘流。当他们醒来时，眼前发生意想不到的事──他们不知不觉间已飘流到韩国的国境！他们毫不习惯在韩国的生活，因为他们不断受到黑帮的追捕。他们想尽方法，希望能够返回朝鲜。终于，他们想到参加歌唱比赛──因为歌唱比赛的胜出者有机会到金刚山旅行……,20130507010204.jpg,完结,484,NULL,NULL,1,4,4,1,1569943565,1569943565
111,辛普森一家,丹·卡斯特拉内塔，朱莉·卡夫纳,詹姆斯·布鲁克斯，马特·格勒宁，萨姆,《辛普森一家》是美国福克斯广播公司的一部动画情景喜剧，由马特·格勒宁创作。该剧通过展现霍默、玛姬、巴特、丽莎和麦琪一家五口的生活，讽刺性地勾勒出了居住在美国心脏地带人们的生活方式。该片从许多角度对美国的文化与社会、人的条件和电视本身进行了幽默的嘲讽。在4频道的节目“100个最伟大的儿童节目”（2001）及“100部最伟大的卡通片”（2005）中均名列榜首。主人公霍默·辛普森在“100位最伟大的荧屏形象”中也名列榜首。该片被许多评论家视为“有史以来最伟大的动画”。《时代》杂志在2000年将之题名为20世纪最伟大的电视节目。,20130507010215.jpg,完结,508,NULL,NULL,1,1,1,1,1569943565,1569943565
112,诡丝,张震， 江口洋介， 陈柏霖， 林嘉欣， 张钧宁， 万芳， 徐熙媛,苏照彬,日本科学家桥本良晴(江口洋介饰)率领关西大学反重力小组，低调进行桥本良晴手拿孟结海绵桥本良晴手拿孟结海绵一医项特殊的研究，研究成员除了桥本外，还包衣括了苏原(徐熙媛饰)、守仁(陈柏霖饰)、和美(张钧宁饰)共四人，他们研究灵魂存在的可能性便并试图捕捉灵魂。桥本找来了拥有天赋特殊观察力的警探叶起东(张震饰)加入研究，起东从一开始拒绝到后来答应协助，在研究鬼魂的过程中，起东渐渐发现这些研究并非如想像中那么单纯，背后似乎有着非比寻常的阴谋，这群研究团队越深入地进行研究，事情却开始渐渐失控，一发不可收拾……,20130507010229.jpg,完结,402,NULL,NULL,1,3,3,1,1569943565,1569943565
113,星银岛,Roscoe Lee Browne， Austin Majors， Patrick McGoohan，,罗恩·克莱蒙特，约翰·马斯克,《星银岛》是迪斯尼公司推出的第42部经典动画电影。取材自18世纪著名儿童读物作家，罗伯·路易丝·史蒂文森(RobertLouisStevenson)的世界名著——《金银岛》(TreasureIsland)。不过不同于原著《金银岛》的是，今年的这部《星银岛》要将整个故事挪进充满梦幻色彩的星际太空。,20130507010521.jpg,完结,648,NULL,NULL,1,1,1,1,1569943565,1569943565
114,出埃及记,伯纳德·希尔,Penny_Woolcock,在以巴和解已成历史之后观赏这部描写当年以色列人争取自由向阿拉伯人发动战争的历史巨制，可加强了解中东问题的根源。本片改编自里昂尤里斯的畅销名著，描述保罗．纽曼饰演的以色列反对派领袖排除万难，将六百名犹太人从集中营救出，成功发动民族解放战争。伊娃．玛丽．桑特饰演一名非犹太裔的军中护士，协助营救行动。全片长达三小时半，剧情推进的节奏比较缓慢，战争动作场面也只是小零星地出现，娱乐性不算高。但导演奥托·普雷明格从多个角色的观点来探讨以色列在1948年建国初期的历史，仍不失其时代意义。,20130529044610.jpg,NULL,615,NULL,NULL,1,1,1,1,1569943566,1569943566
115,鬼哭神嚎,安德鲁·道格拉斯,瑞恩·雷诺兹 Ryan Reynolds 梅丽莎·乔治 Melissa George,当一栋价值百万的湖边别墅仅以8万美金的价格卖给了身为小职员做梦都盼着住上大房子的你的时候，你会不会觉得心中的美国梦已经近在眼前了？从而全然忽略它之所以如此便宜的现实理由？,20130507010755.jpg,完结,409,NULL,NULL,1,2,1,1,1569943566,1569943566
116,蠢蛋进化论 Idiocracy, 卢克·威尔逊 玛娅·鲁道夫 戴克斯·夏普德 泰瑞·克鲁斯 ,迈克·乔吉,五角大楼制定了一项名为“人类冬眠计划”，其目的在于为军队贮备最佳人才，等最需要的时候召之即来。他们认为，军方花费大量心血和财力训练出来的杰出飞行员和士兵，在和平时期大多被浪费了。他们选中了资质平庸的普通列兵乔·鲍沃斯作为“冬眠计划”的对象，参与这项绝密实验的还有妓女丽塔·鲁道夫，她同意以此为条件换得被指控罪名的撤销。本来预定一年的计划，由于唯一知情人同时也是负责人柯林斯的意外被捕，遭到全盘打乱，官方繁文缛节的办公程序和出于掩盖随之而来丑闻的目的，乔和丽塔被完全遗忘了……,20130507011003.jpg,完结,803,NULL,NULL,1,1,1,1,1569943566,1569943566
117,熊的传说2, Rick Moranis , Jim Ballantine 、Carolyn Bates ,《熊的传说》会有推出续集的计划，据说是因为《熊的传说》影音产品在美国推出后销售颇成功，一扫当初电影票房不够强势的阴霾，因此迪士尼电视动画部门便有了这部续集的计划。本片的故事剧情接续电影《熊的传说》故事重心在主角Kenai于冰河时代末期前往海岸的一段旅途，自从他变成熊之后，还是时常在梦中回顾起之前当人类的种种生活，在这趟旅程中，他的一位儿时玩伴Nita与他同行，Nita是印第安部落中长老的女儿，和Kenai从小就是青梅竹马的玩伴，如今却因为Kenai变成熊了，两人之间的相处出现了颇大的问题…,20130507011058.jpg,完结,196,NULL,NULL,1,1,1,1,1569943566,1569943566
120,独家试爱,方力申 邓丽欣 傅颖 吴佩慈,叶念琛,新婚的第一夜，林嘉华(方力申饰)和邝美宝(邓丽欣饰)像一般由初恋便结婚的小夫妻一样，对婚姻总有一刻犹豫和回想。幸好，两人最后同样相信自己找到的，便是一生中独一无二的伴侣。但好景不常，开宠物店的嘉华在办宠物丧礼时重遇中学补习老师Josephine(吴佩慈饰)，她再次吸引着嘉华...,20130507011238.jpg,完结,569,NULL,NULL,1,2,2,1,1569943567,1569943567
121,鬼来电,柴崎幸 清水圣波 大岛加莲,三池崇史,东京大学女生由美（柴崎幸）惊闻好友惨死，可怕的是她们都曾在死前3天接到猛鬼手机留言，来电的人竟是死者自己！留言更透过来电记录不断传开，最后由美也不幸收到口讯，听到自己死前的说话及凄厉惨叫，3天后必死无疑！神秘男子山下（堤真一）冒死助由美破解厄运，原来山下的妹妹亦是受害者。期限将至，种种线索将由美引领到一所弃置的旧医院，内里阴森可怖，在破解手机留言谜底的关键时刻，最恐怖的凶灵直扑眼前……,20130507011328.jpg,完结,1206,NULL,NULL,1,5,4,1,1569943567,1569943567
122,大电影2.0：两个傻瓜的荒唐事,郭涛 刘心悠 姚晨 黄渤 王宝强,阿甘,《大电影2.0之两个傻瓜的荒唐事》改编自2003年西班牙的喜剧片《幸福的黄色电影》，《大电影2》与原著相比在剧情上的改动也很大，使剧情更符合中国国情。影片讲述了一对已丧失激情的夫妇为了赚外快开始拍摄一部名为《新婚指南》的短片，在这个看似荒唐的拍摄过程中，重新找回了恋爱的感觉。文耀(郭涛饰)是一名走街串巷推销《新婚指南》的出版社推销员。一次遭遇抢劫之后，小偷（黄渤饰）的一番话使他茅塞顿开，决定拍摄DVD配合《新婚指南》的发行，终于在神秘搞怪的摄影器材店老板（李琦饰）和开音响出版社的老同学（英壮饰）帮助下，颠覆了他和妻子小鱼（刘心悠饰）乏味而平凡的生活，一连串他意想不到的麻烦及遭遇也自此不断开始……,20130507011411.jpg,完结,1382,NULL,NULL,1,2,2,1,1569943568,1569943568
123,大韩与民国,朴熙真 孔炯真 崔成国,崔真源,本来姓朴却偏爱金姓的大韩执意将自己的姓改为金氏。大韩和自己唯一一个好朋友民国合称“傻瓜组合”，两个人各打三份工，努力地生活着。对于大韩来说，他唯一的心愿就是和孩童时代出现在他和民国身边，那个如天使般美好可爱的女子智恩结为伉俪。为了深爱的女子，大韩可以痴情地等在智恩美容院门口的横行道上许久，雷打不动。大韩是那种为了真爱不计一切代价的超级浪漫傻瓜。原来喜欢吃海带的民国一直深信自己的好友大韩比自己聪明，于是也跟着他一起吃他喜欢的紫菜，并放弃自己“海带民国”的称号，把自己的姓氏也改为金姓。民国狂打三份工，仍感到这世上有趣的事情众多，往往是昨天想做飞行员，今天想当出租汽车司机，明天又盼着做拳击手，可谓是一个超级野心傻瓜。民国十分依赖那个连炸酱面为何比原汤面要便宜500元都了若指掌的死党大韩，只要是大韩做的事情，民国一定跟着效仿。成天跟在别人身边东施效颦难免很累，但民国无怨无悔，并时常感到无比幸福。一天，大韩到智恩的美容店理发，正好赶上一个顾客是军人。智恩无意中一句：“男人只有进过军队才堪称真正的男人！军人才是最理想的新郎官！”深深触动了大韩的内心。为了成为真正的男人，进而荣升智恩的新郎，大韩决心入伍。第二天，大韩抛下民国，毅然来到距离小镇最近的部队。然而，由于学历未达标，大韩被撵了出来。好友民国鼓励受挫的大韩，并陪着他一起刻苦学习，力求通过检核考试。最后，大韩和民国这对活宝能够如愿以偿吗？,20130507011614.jpg,完结,551,NULL,NULL,1,4,4,1,1569943568,1569943568
124,赤色风暴,丹泽尔·华盛顿 金·哈克曼 马特·克莱,托尼·斯科特,俄罗斯在车臣的战争残酷而持久，扩散到了整个高加索地区，俄罗斯政府决定对战乱地区进行轰炸，造成了大量平民伤亡，美国等西方国家决定对俄罗斯实施禁运，以阻止战争扩大为一场人道主义灾难。面对美西方的全面封锁，俄罗斯高层发生分裂,20130529044508.jpg,完结,653,NULL,NULL,1,1,1,1,1569943568,1569943568
125,大力士麦当娜,柳德焕 草剪刚 金允石 白允植,李海俊 李海英,高一的胖子少年吴东九，他的梦想就是成为一个“真”女人。而且是像麦当娜那样的完美女子，有一天能堂堂正正地站在他一直暗恋的日语老师面前。要变成女人就需要手术费，除了强大的力气之外身无分文的东九就缺500万元。有一天，他突然看到一张广告--“仁川市高等部摔跤比赛”一等奖设置奖学金500万元。摔跤一场真能变成女人！偏偏是要跟男生光着上身折腾的摔跤！东九真是死都不愿意。为了变成麦当娜，只能先变成一个天下壮士。东九的“变成女子之路”真是又惊又险……,20130511033556.jpg,完结,471,NULL,NULL,1,2,6,1,1569943568,1569943568
144,鬼雾,汤姆·威灵 Tom Welling、玛琪·格蕾斯 Maggie Grace,鲁朋特·威莱特,《鬼雾》为鲁朋特·威莱特导演的美国电影。该片主要讲的是1871年，加利福尼亚北部的海边小镇上生起了一团团迷雾，四个男人干了一件令人发指的罪行，一艘载满旅客的船沉入了幽暗的海底，船上所有人都葬身于茫茫大海中。他们的生命被夺走，名字被遗忘，那些不可告人的秘密也如迷雾笼罩下的凶案一般被永久地封存起来,20130508062932.jpg,完结,605,NULL,NULL,1,1,1,1,1569943572,1569943572
145,幻灵夹克,阿德里安·布罗迪 凯拉·奈特莉 克里斯·克里斯多佛森,约翰·梅布瑞,罹患健忘症的波湾战争老兵杰克。斯达克(阿德里安。布罗迪饰)，从战场返回家乡佛蒙特州，那时正是个寒冷的冬天，路上冰雪覆盖，少有车辆。杰克看到一辆车停在路上，车旁站着个小女孩和她的家人，他帮助他们修好了车重新上路。之后不久，杰克想搭顺风车返回城里，他拦停了一辆车——有位置——车上只有一个男人，于是他搭上了这辆车。车没走多远，司机突然停下来，狠狠地把杰克踹出车外，接着拿出一个用布包裹的枪，扔在杰克旁边，然后扬长而去，留下杰克一个人晕倒在雪地里……,20130508054354.jpg,完结,263,NULL,NULL,1,1,1,1,1569943572,1569943572
146,恐怖废墟,乔·安德森 吉娜·马隆,Carter Smith,由CarterSmith执导的电影《恐怖废墟》讲述了四个好朋友搭伴从美国前往墨西哥坎昆旅游，结果在那里遇到了一个德国游客，他声称自己弟弟突然失踪了，而最后看见弟弟是在一堆神秘的废墟旁。他请求四个人一起帮他寻找亲人，结果一群人就此踏上了危险之旅……,20130508054718.jpg,完结,448,NULL,NULL,1,1,6,1,1569943572,1569943572
